Ticker,Name,Year,Sector,Market Cap (B HKD),Revenue (B HKD),EPS (HKD),First_Close,Last_Close,Close_Difference,Dividends,Growth (%),ROA (%),PE_Ratio
2490.HK,LC LOGISTICS,2022,Industrials,5.713928704,5.0687219,1.4758348,,,,0.0,,33.57,
0173.HK,K. WAH INT'L,2022,Real Estate,5.706441216,8.793712,0.4381,2.38873,2.31153,-0.0771999999999999,0.21,5.56,2.82,5.276261127596439
0308.HK,CHINA TRAVEL HK,2022,Consumer Cyclical,5.702728704,3.031936,-0.0643,1.5772,1.71266,0.1354600000000001,0.0,8.59,-0.5,
0737.HK,BAY AREA DEV,2022,Industrials,5.701126656,0.8686711000000001,0.09944,2.14109,1.62403,-0.5170600000000001,0.195538,-15.02,6.47,16.331757843925985
0258.HK,TOMSON GROUP,2022,Real Estate,5.675968,0.460049,0.0087,1.69182,1.33211,-0.3597100000000002,0.055,-18.01,0.96,153.11609195402298
1858.HK,CHUNLI MEDICAL,2022,Healthcare,5.6759296,1.3217646796640001,0.8800000000000001,13.03015,14.71831,1.68816,0.1527,14.13,11.84,16.72535227272727
6086.HK,FANGZHOU JIANKE,2022,Healthcare,5.642536448,2.4247322,-0.3145879,,,,0.0,,-77.31,
0340.HK,TONGGUAN GOLD,2022,Basic Materials,5.629042688,1.244864,0.0148,0.73,0.365,-0.365,0.0,-50.0,3.44,24.66216216216216
1866.HK,CHINA XLX FERT,2022,Basic Materials,5.607758336,25.379086700000006,1.2063700000000002,4.99155,3.57449,-1.4170600000000002,0.2332,-23.72,16.83,2.9630130059600286
0119.HK,POLY PROPERTY,2022,Real Estate,5.578923008,45.2400476,0.23881,1.74974,1.60991,-0.1398300000000001,0.135,-0.28,4.13,6.741384364138855
3990.HK,MIDEA REAL EST,2022,Real Estate,5.540682752,80.9939328,1.4740000000000002,8.80269,10.05649,1.2538,1.6,32.42,3.07,6.8225848032564445
1516.HK,SUNAC SERVICES,2022,Real Estate,5.471743488,7.838777100000001,-0.176,5.37452,3.35378,-2.0207400000000004,0.146,-34.88,-4.0,
0990.HK,THEME INT'L,2022,Basic Materials,5.455876096,39.090928,0.0896,0.82213,0.7641,-0.05803,0.0,-7.06,13.33,8.527901785714286
0272.HK,SHUI ON LAND,2022,Real Estate,5.446493696,17.1215,0.1243,0.78075,0.81898,0.0382299999999999,0.12,20.27,5.4,6.588736926790025
2256.HK,ABBISKO-B,2022,Healthcare,5.4380288,,-0.8800000000000001,9.06,3.21,-5.8500000000000005,0.0,-64.57,-21.08,
0588.HK,BEIJING N STAR,2022,Real Estate,5.434459648,14.287833694200001,-0.528,1.11544,0.87553,-0.2399099999999999,0.01189,-20.44,-0.55,
1458.HK,ZHOU HEI YA,2022,Consumer Defensive,5.413499392,2.5776883,0.0303292,5.10922,5.24011,0.1308899999999999,0.12,4.91,9.76,172.7744220091529
2877.HK,SHINEWAY PHARM,2022,Healthcare,5.401110016,4.3456996,1.056,5.39141,6.38207,0.99066,0.383,25.48,14.75,6.043626893939393
0909.HK,MING YUAN CLOUD,2022,Technology,5.330505216,1.9979927,-0.682,16.2713,6.77455,-9.49675,0.068,-57.95,-18.58,
9890.HK,ZX INC,2022,Communication Services,5.31767808,9.6989431,1.058068,,,,0.0,,8.04,
9879.HK,MIGAO GROUP,2022,Basic Materials,5.3172992,4.2255400000000005,0.4844114,,,,0.0,,14.66,
0373.HK,ALLIED GROUP,2022,Financial Services,5.30565632,7.1566,-0.35,2.40825,1.71207,-0.6961799999999998,0.1325,-23.41,22.55,
9885.HK,YSB,2022,Healthcare,5.300645888,15.702291000000002,-2.6093804000000005,,,,0.0,,-36.19,
3709.HK,EEKA FASHION,2022,Consumer Cyclical,5.2962048,6.229773000000001,0.6214999999999999,9.87429,10.09635,0.222059999999999,0.48,7.11,25.82,16.24513274336283
0826.HK,TIANGONG INT'L,2022,Basic Materials,5.28649984,5.5734877,0.1991,4.32229,2.7107,-1.6115899999999996,0.0697,-35.67,8.47,13.614766449020593
1672.HK,ASCLETIS-B,2022,Healthcare,5.274171392,0.05949900000000001,-0.31856,4.35,4.74,0.3900000000000005,0.0,8.97,-11.78,
9979.HK,GREENTOWN MGMT,2022,Real Estate,5.251622912,2.9215912,0.418,4.3187,5.20407,0.88537,0.234363,25.93,18.0,12.44992822966507
2402.HK,SINOHYTEC,2022,Consumer Cyclical,5.234683904,0.8119282382200002,-0.935,,,,0.0,,-4.46,
0777.HK,NETDRAGON,2022,Communication Services,5.232941056,8.6526,1.6956500000000003,13.60368,14.19175,0.5880700000000001,2.23,20.72,14.47,8.369504319877333
2488.HK,LAUNCH TECH,2022,Consumer Cyclical,5.225174528,1.2948007849150003,0.8349000000000001,2.11778,1.91745,-0.2003300000000001,0.0,-9.46,23.26,2.2966223499820337
0327.HK,PAX GLOBAL,2022,Industrials,5.223729152,8.062702,1.17,4.42164,5.75866,1.33702,0.32,37.48,15.81,4.921931623931624
1809.HK,PRINX CHENGSHAN,2022,Consumer Cyclical,5.220362752,8.9671472,0.682,6.54169,5.58768,-0.9540100000000002,0.2,-11.53,9.18,8.193079178885629
2561.HK,VISEN PHARMA-B,2022,Healthcare,5.081143808,,-3.3946605,,,,0.0,,-41.69,
1969.HK,CHINA CHUNLAI,2022,Consumer Defensive,5.076000256,1.4401167,0.5060000000000001,1.75746,3.28489,1.5274299999999998,0.0,86.91,17.01,6.491877470355729
6955.HK,BOAN BIOTECH,2022,Healthcare,5.005623808,0.567556,-0.7370000000000001,19.8,19.8,0.0,0.0,0.0,-12.26,
0116.HK,CHOW SANG SANG,2022,Consumer Cyclical,5.004254208,20.556516,0.668,9.43744,9.24436,-0.1930800000000001,0.43,2.51,8.28,13.838862275449102
6686.HK,NOAH HOLDINGS,2022,Financial Services,5.002285568,3.4104092000000006,3.1438,24.44626,21.02904,-3.4172200000000004,0.0,-13.98,11.6,6.689051466378268
1286.HK,IMPRO PRECISION,2022,Industrials,4.982445568,4.354711,0.309,1.46679,1.89443,0.42764,0.152,39.52,14.09,6.130841423948221
2469.HK,FENBI,2022,Consumer Defensive,4.95763712,3.0914719000000006,-1.0954889,,,,0.0,,-126.15,
0357.HK,MEILAN AIRPORT,2022,Industrials,4.940343296,1.2556077864000001,-0.363,23.5,23.75,0.25,0.0,1.06,2.6,
0215.HK,HUTCHTEL HK,2022,Communication Services,4.915482112,4.882,-0.0328,1.05642,1.06842,0.012,0.0749,8.23,9.46,
9860.HK,ADICON HOLDINGS,2022,Healthcare,4.899556352,5.3466743,1.1454377,,,,0.0,,24.42,
0895.HK,DONGJIANG ENV,2022,Industrials,4.89920512,4.263218581281,-0.627,3.57606,2.47,-1.1060599999999998,0.064445,-29.13,2.09,
1515.HK,CR MEDICAL,2022,Healthcare,4.830237184,8.6914157,0.231,4.55412,5.5392,0.98508,0.12,24.27,5.96,23.97922077922078
0315.HK,SMARTONE TELE,2022,Communication Services,4.822161408,6.957285,0.382,3.2747,3.92206,0.6473599999999999,0.3,28.93,20.39,10.26717277486911
1916.HK,JIANGXI BANK,2022,Financial Services,4.819424256,12.865339300000002,0.253,2.25586,0.82208,-1.43378,0.058579,-60.96,30.58,3.249328063241107
3978.HK,BESTSTUDY EDU,2022,Consumer Defensive,4.803743232,0.5402474,0.08228,0.31685,0.97034,0.6534899999999999,0.0,206.25,20.03,11.79314535731648
2315.HK,BIOCYTOGEN-B,2022,Healthcare,4.77060608,0.5872691,-1.7380000000000002,26.0,25.65,-0.3500000000000014,0.0,-1.35,-14.58,
1476.HK,HENGTOU SEC,2022,Financial Services,4.740317696,2.5457817,-0.539,3.03,3.15,0.1200000000000001,0.0,3.96,-4.69,
0581.HK,CHINA ORIENTAL,2022,Basic Materials,4.690438144,53.48236520000001,0.242,1.93282,1.32963,-0.6031899999999999,0.2,-20.86,5.68,5.494338842975207
3380.HK,LOGAN GROUP,2022,Real Estate,4.687622656,45.7849183,-1.71259,5.63,1.25,-4.38,0.0,-77.8,-2.3,
0062.HK,TRANSPORT INT'L,2022,Industrials,4.68188928,6.607171,1.17,10.73381,9.96464,-0.7691700000000008,0.5,-2.51,6.72,8.516786324786324
1224.HK,C C LAND,2022,Real Estate,4.658796544,0.498368,-0.4998,1.76016,1.92563,0.16547,0.02,10.54,-5.43,
3669.HK,YONGDA AUTO,2022,Consumer Cyclical,4.631425024,79.2262768,0.792,7.88836,4.79764,-3.0907199999999992,0.56389,-32.03,12.43,6.057626262626263
1709.HK,DL HOLDINGS GP,2022,Financial Services,4.627864576,0.309065,0.078,2.47412,2.92699,0.4528699999999999,0.013725,18.86,14.98,37.52551282051282
6616.HK,GLOBAL NEW MAT,2022,Basic Materials,4.620985344,1.008502,0.242,9.91272,3.96,-5.95272,0.035,-59.7,11.31,16.363636363636363
2585.HK,MOKINGRAN,2022,Consumer Cyclical,4.614088704,17.2966365,0.7285366,,,,0.0,,11.67,
1501.HK,INT MEDICAL,2022,Healthcare,4.610420736,0.6444713,0.8690000000000001,22.01419,28.15399,6.139800000000001,0.32,29.34,10.98,32.39814729574223
9900.HK,GAIN PLUS HLDGS,2022,Industrials,4.58304,1.063898,0.0358,1.76522,0.74139,-1.02383,0.0,-58.0,6.47,20.70921787709497
0710.HK,BOE VARITRONIX,2022,Technology,4.581707776,10.722361,0.784,10.06112,13.97337,3.9122499999999993,0.15,40.38,10.15,17.823176020408162
9663.HK,SINOSYNERGY,2022,Industrials,4.580956672,0.8233225000000001,-0.5805668,,,,0.0,,-7.36,
2453.HK,CONCORD HC GP,2022,Healthcare,4.54874624,0.519387,-0.8313734,,,,0.0,,-4.57,
2342.HK,COMBA,2022,Technology,4.507706368,6.364677,0.0684,1.79474,1.30184,-0.4928999999999999,0.01,-26.91,7.73,19.032748538011695
2531.HK,CARLINK TECH,2022,Consumer Cyclical,4.47251968,0.45524600000000004,0.1324587,,,,0.0,,12.82,
0861.HK,DC HOLDINGS,2022,Industrials,4.46853888,19.5249802,0.2266,4.05473,3.65094,-0.4037900000000003,0.153,-6.19,3.81,16.111827007943514
2179.HK,RECBIO-B,2022,Healthcare,4.433600512,,-1.6720000000000002,25.25,24.6,-0.6499999999999986,0.0,-2.57,-32.94,
0535.HK,GEMDALE PPT,2022,Real Estate,4.402630144,11.3327412,0.154,0.74307,0.62558,-0.1174899999999999,0.0703,-6.35,5.93,4.062207792207793
6626.HK,YUEXIU SERVICES,2022,Real Estate,4.341387264,2.7348255,0.297,2.97914,2.93215,-0.04699,0.102,1.85,12.17,9.872558922558923
1234.HK,CHINA LILANG,2022,Consumer Cyclical,4.334877184,3.3948090000000004,0.41162,3.7568,3.37183,-0.38497,0.16,-5.99,15.95,8.191608765366114
1477.HK,OCUMENSION-B,2022,Healthcare,4.305827328,0.1748527,-0.7040000000000001,17.76,9.81,-7.950000000000001,0.0,-44.76,-13.01,
1812.HK,CHENMING PAPER,2022,Basic Materials,4.241071872,35.204804053001,0.033,3.9,2.47,-1.4299999999999995,0.0,-36.67,5.98,74.84848484848484
9669.HK,BEISEN HOLDING,2022,Technology,4.196646144,0.7475897000000001,-2.9353533,,,,0.0,,-100.98,
9666.HK,JINKE SERVICES,2022,Real Estate,4.196002816,5.5055649,-3.08,30.417,13.7,-16.717000000000002,0.764116,-52.45,-25.34,
2480.HK,LUZHU BIOTECH-B,2022,Healthcare,4.183830016,,-3.9402407,,,,0.0,,-73.45,
0799.HK,IGG,2022,Communication Services,4.177816576,4.591327,-0.4329,6.44713,2.77399,-3.67314,0.0,-56.97,-9.55,
2373.HK,BEAUTYFARM MED,2022,Healthcare,4.173589504,1.7989554000000003,0.4918870000000001,,,,0.0,,19.94,
6676.HK,ZG GROUP-W,2022,Technology,4.166540032,0.9958993,-0.3685891,,,,0.0,,-2.43,
0341.HK,CAFE DE CORAL H,2022,Consumer Cyclical,4.073298432,7.508753,0.036635,11.96286,13.23856,1.2757000000000005,0.28,13.0,18.17,361.3637232155043
3319.HK,A-LIVING,2022,Real Estate,4.072357632,16.9164336,1.4300000000000002,11.71983,9.14362,-2.57621,0.478523,-17.9,13.67,6.39413986013986
1126.HK,DREAM INT'L,2022,Consumer Cyclical,4.054421248,6.252874,1.0151,1.88706,2.04711,0.16005,0.2,19.08,23.5,2.016658457294848
6896.HK,GOLDEN THROAT,2022,Healthcare,4.014409728,1.0912154,0.41844,1.04413,1.40967,0.36554,0.18,52.25,20.33,3.3688700889016348
6660.HK,AIM VACCINE,2022,Healthcare,4.010851072,1.3904803,-0.297,16.66,23.8,7.140000000000001,0.0,42.86,-3.0,
1576.HK,QILU EXPRESSWAY,2022,Industrials,4.0,3.2244234000000005,0.429,2.26219,2.30939,0.0472000000000001,0.210957,11.41,15.19,5.383193473193473
0558.HK,LK TECH,2022,Industrials,3.984018944,5.362474,0.456,15.1773,6.13072,-9.04658,0.08,-59.08,12.41,13.444561403508771
2722.HK,CHONGQING M&E,2022,Industrials,3.94256512,7.925887675981001,0.088,0.60831,0.56684,-0.04147,0.035137,-1.04,3.36,6.441363636363637
3382.HK,TIANJINPORT DEV,2022,Industrials,3.94112,13.017326,0.056,0.51518,0.50906,-0.00612,0.0599,10.44,8.36,9.090357142857142
1857.HK,CEB WATER,2022,Utilities,3.919405312,6.727967,0.3532,1.86699,1.34714,-0.5198499999999999,0.13053201,-20.85,6.52,3.8140996602491506
9930.HK,HORIZON CD,2022,Industrials,3.900633088,8.6654106,0.2285624,,,,0.0,,14.86,
0034.HK,KOWLOON DEV,2022,Real Estate,3.892505856,4.581905,0.927825,8.44017,6.53067,-1.9095000000000004,0.747664,-13.77,3.69,7.038687252445235
2616.HK,CSTONE PHARMA-B,2022,Healthcare,3.88121984,0.5294993,-0.8470000000000001,8.32,4.63,-3.69,0.0,-44.35,-57.04,
3600.HK,MODERN DENTAL,2022,Healthcare,3.830916096,2.830088,0.231,4.9299,2.22859,-2.70131,0.0809999999999999,-53.15,13.07,9.647575757575757
0182.HK,CONCORD NE,2022,Utilities,3.807764224,2.1986932,0.1089,0.73471,0.62027,-0.1144399999999999,0.03,-11.49,9.13,5.695775941230487
2418.HK,DEEWIN,2022,Consumer Cyclical,3.7957056,3.0011278000000003,0.132,1.67081,0.8911,-0.7797099999999999,0.0,-46.67,4.37,6.750757575757575
2519.HK,AUGROUP,2022,Consumer Cyclical,3.778374912,7.810253000000001,0.5803369,,,,0.0,,10.21,
1873.HK,VIVA BIOTECH,2022,Healthcare,3.746036736,2.6175941,-0.308,4.57,1.75,-2.8200000000000003,0.0,-61.71,-1.24,
1571.HK,XIN POINT HOLD,2022,Consumer Cyclical,3.72079616,3.1711526000000005,0.473,2.03218,1.78899,-0.2431899999999998,0.0802,-8.02,19.85,3.782219873150106
0662.HK,ASIA FINANCIAL,2022,Financial Services,3.697479936,1.560551,0.131,3.34733,3.3715,0.0241700000000002,0.12,4.31,5.39,25.736641221374047
0933.HK,VIVA GOODS,2022,Consumer Cyclical,3.689051904,6.90039,0.0748,,,,0.0,,8.25,
1763.HK,CIRC,2022,Healthcare,3.684960256,6.768903900000001,1.353,19.77746,12.44164,-7.335820000000002,0.44,-34.87,11.0,9.19559497413156
6608.HK,BAIRONG-W,2022,Technology,3.656660736,2.2595958,0.55,10.88,10.64,-0.2400000000000002,0.0,-2.21,6.84,19.345454545454544
1782.HK,IB DIGITAL TECH,2022,Technology,3.643839744,0.1141437,-0.02035,0.34037,1.48,1.13963,0.0,334.82,-2.71,
1785.HK,CHENGDU EXPWAY,2022,Industrials,3.643419904,2.8562852934,0.33,1.71317,1.59144,-0.1217300000000001,0.16767,2.68,13.38,4.8225454545454545
2777.HK,R&F PROPERTIES,2022,Real Estate,3.63979904,38.7118589,-4.613180000000001,2.91,1.9,-1.0100000000000002,0.0,-34.71,-1.84,
0830.HK,CSC DEVELOPMENT,2022,Industrials,3.63143552,7.668983,0.1911,1.4851,1.6094,0.1242999999999998,0.058,12.28,5.69,8.421768707482993
0743.HK,ASIA CEMENT CH,2022,Basic Materials,3.603755008,10.575763,0.2948,3.765,3.44741,-0.31759,1.014845,18.52,8.26,11.694063772048846
2139.HK,BANK OF GANSU,2022,Financial Services,3.571542784,6.148800900000001,0.04389,1.49,1.05,-0.4399999999999999,0.0,-29.53,21.05,23.923444976076556
1250.HK,SDHS NEW ENERGY,2022,Utilities,3.549612288,5.8258167,0.15125,5.3,3.25,-2.05,0.0,-38.68,7.75,21.487603305785125
2156.HK,C&D PROPERTY,2022,Real Estate,3.548815104,2.5195203,0.209,4.09078,4.13747,0.0466900000000007,0.06,2.61,9.07,19.796507177033497
6868.HK,TENFU,2022,Consumer Defensive,3.54324096,1.88694,0.209,4.73342,4.72505,-0.0083699999999993,0.27,5.53,16.76,22.60789473684211
6138.HK,HARBIN BANK,2022,Financial Services,3.518592,12.859993300000001,0.0020779,0.8,0.335,-0.465,0.0,-58.13,9.52,161.22046296741902
0468.HK,GAPACK,2022,Consumer Cyclical,3.517825024,4.3307121,0.154,2.73223,1.39967,-1.33256,0.0,-48.77,9.78,9.088766233766234
1272.HK,DATANG ENVIRO,2022,Industrials,3.501697024,5.8549942,0.099,0.8241,0.80805,-0.01605,0.034917,2.29,6.72,8.162121212121212
1717.HK,AUSNUTRIA,2022,Consumer Defensive,3.45063936,8.5750632,0.13288,8.56746,4.02703,-4.540430000000001,0.56,-46.46,5.95,30.30576459963877
0326.HK,CHINA STAR ENT,2022,Communication Services,3.44905216,0.003879,-0.0379,0.85,0.74,-0.1099999999999999,0.0,-12.94,-1.63,
1051.HK,G-RESOURCES,2022,Financial Services,3.426186496,0.1351038,-1.5561,2.34481,1.94356,-0.4012499999999999,0.12,-11.99,-5.54,
9922.HK,JIUMAOJIU,2022,Consumer Cyclical,3.396240896,4.4062942,0.033,13.03245,20.19318,7.160730000000001,0.06,55.41,15.64,611.9145454545455
0289.HK,WING ON CO,2022,Consumer Cyclical,3.390033408,1.041028,-1.033,14.74738,12.14325,-2.60413,0.46,-14.54,-0.63,
0842.HK,LEOCH INT'L,2022,Industrials,3.384517376,14.130444900000002,0.385,0.70735,1.15672,0.4493699999999999,0.0,63.53,13.64,3.0044675324675323
1167.HK,JACOBIO-B,2022,Healthcare,3.383673088,0.1053206,-0.539,14.4,5.23,-9.17,0.0,-63.68,-24.85,
9996.HK,PEIJIA-B,2022,Healthcare,3.3725184,0.2759163,-0.671,13.22,9.56,-3.66,0.0,-27.69,-11.94,
2443.HK,AUTOSTREETS,2022,Consumer Cyclical,3.338974976,0.5143941000000001,0.0597608,,,,0.0,,14.55,
1341.HK,HAO TIAN INTL,2022,Industrials,3.330844416,0.22,-0.0554,0.44,0.305,-0.135,0.0,-30.68,-11.33,
0029.HK,DYNAMIC HOLD,2022,Real Estate,3.327856128,0.086892,0.131,9.98149,8.92548,-1.0560100000000006,0.01,-10.48,0.44,68.13343511450381
1995.HK,ES SERVICES,2022,Real Estate,3.301530368,6.9041269000000005,0.30162,9.80251,3.9402,-5.86231,0.2038999999999999,-57.72,11.46,13.063457330415755
0098.HK,XINGFA ALUM,2022,Basic Materials,3.289475072,18.6263704,1.1990000000000005,5.30303,7.642,2.3389700000000007,1.66728,75.55,10.56,6.373644703919931
6683.HK,STARPLUS LEGEND,2022,Consumer Defensive,3.27501824,0.37857270000000004,0.0830346,,,,0.0,,19.99,
0547.HK,DIGITAL DOMAIN,2022,Communication Services,3.271492608,0.958651,-0.0424,0.8,0.345,-0.455,0.0,-56.88,-8.51,
2479.HK,TIANJUDIHE,2022,Technology,3.257682944,0.3618296,0.9053374,,,,0.0,,8.24,
0434.HK,BOYAA,2022,Communication Services,3.23785344,0.41279260000000007,0.10747,0.5007,0.39761,-0.10309,0.0,-20.59,6.19,3.699730157253187
2678.HK,TEXHONG INTL GP,2022,Consumer Cyclical,3.185459968,26.185889400000004,0.187,8.74605,6.08974,-2.6563100000000004,0.95,-19.51,6.63,32.56545454545454
2549.HK,CAROTE LTD,2022,Consumer Cyclical,3.153181696,0.8453302000000001,0.223421,,,,0.0,,26.44,
0032.HK,CROSS-HAR(HOLD),2022,Consumer Defensive,3.130578944,0.69966,-1.19,9.52598,9.7914,0.2654199999999989,0.42,7.2,-7.61,
9877.HK,JENSCARE-B,2022,Healthcare,3.120409344,,-1.32,28.25,66.1,37.85,0.0,133.98,-33.17,
0314.HK,SIPAI HEALTH,2022,Healthcare,3.107386368,4.5314258,-13.409,25.0,18.68,-6.32,0.0,-25.28,-49.38,
0732.HK,TRULY INT'L,2022,Technology,3.084176896,19.287434,0.0977,2.57662,0.93543,-1.64119,0.1,-59.81,8.89,9.574513817809622
6601.HK,CHEERWIN GP,2022,Consumer Defensive,3.07999232,1.5913018000000003,0.05456,2.68693,1.62899,-1.05794,0.0872,-36.13,3.67,29.856854838709676
0568.HK,SHANDONG MOLONG,2022,Energy,3.0733376,3.0422098095400005,-0.5830000000000001,5.4,2.75,-2.6500000000000004,0.0,-49.07,-2.96,
0813.HK,SHIMAO GROUP,2022,Real Estate,3.067931648,69.3441628,-6.2414000000000005,4.75,4.42,-0.33,0.0,-6.95,-1.73,
6929.HK,ORBUSNEICH,2022,Healthcare,3.056346112,1.0672272,0.2472599999999999,8.95109,8.6087,-0.3423899999999999,0.0,-3.83,7.73,34.816387608185735
1263.HK,PC PARTNER,2022,Technology,3.037131776,10.775308,1.81,8.18808,4.03481,-4.153269999999999,2.41,-21.29,15.31,2.2291767955801105
9977.HK,FENGXIANG CO,2022,Consumer Defensive,3.008365056,5.594369092719001,-0.6050000000000001,1.62,1.5,-0.1200000000000001,0.0,-7.41,-8.94,
1497.HK,YAN PALACE,2022,Consumer Defensive,2.9792,1.9029395,0.4447421,,,,0.0,,34.07,
0207.HK,JOY CITY PPT,2022,Real Estate,2.97430016,22.9144927,0.0385,0.36742,0.29766,-0.06976,0.0,-18.99,3.25,7.731428571428571
9923.HK,YEAHKA,2022,Technology,2.953201152,3.7598385000000007,0.429,27.0,20.95,-6.050000000000001,0.0,-22.41,3.67,48.83449883449883
2451.HK,LUYUAN GP HLDG,2022,Consumer Cyclical,2.940918784,5.2613253,0.3042963,,,,0.0,,7.68,
0746.HK,L & M CHEMICAL,2022,Basic Materials,2.912249856,5.867037,1.402,6.58344,5.51171,-1.0717300000000003,0.7,-5.65,21.39,3.9313195435092725
1205.HK,CITIC RESOURCES,2022,Basic Materials,2.907360256,5.86616,0.17,0.39098,0.34491,-0.04607,0.045,-0.27,19.91,2.028882352941176
0565.HK,ART GROUP HOLD,2022,Real Estate,2.903915008,0.184601,-0.036,0.23477,0.24347,0.0086999999999999,0.08,37.78,-2.44,
0866.HK,CHINA QINFA,2022,Energy,2.89780736,4.173442900000001,0.1991,0.18232,0.22075,0.0384299999999999,0.0,21.08,28.02,1.1087393269713712
1848.HK,CALC,2022,Industrials,2.8966848,3.74932,0.099,4.29931,3.67688,-0.62243,0.41,-4.94,3.66,37.14020202020202
1713.HK,SICHUAN EN INV,2022,Utilities,2.890028544,3.6445818321550005,0.308,1.35915,1.29903,-0.0601200000000001,0.14773,6.45,11.51,4.21762987012987
0085.HK,CE HUADA TECH,2022,Technology,2.88241536,2.483114,0.2618,0.58733,1.19218,0.60485,0.019,106.22,17.79,4.553781512605043
3700.HK,INKEVERSE,2022,Communication Services,2.8674112,6.951253100000001,-0.099,1.53196,0.92298,-0.60898,0.0,-39.75,-0.31,
2098.HK,ZALL SMARTCOM,2022,Industrials,2.864284672,121.99683650000001,-0.27434,0.46,0.4,-0.06,0.0,-13.04,-4.56,
1541.HK,IMMUNEONCO-B,2022,Healthcare,2.843009792,0.0005918,-1.1873961,,,,0.0,,-50.35,
1121.HK,GOLDENSOLAR,2022,Consumer Cyclical,2.828701184,0.3017047,-0.107437,11.34,8.27,-3.0700000000000003,0.0,-27.07,-17.7,
1830.HK,PERFECT MEDICAL,2022,Healthcare,2.82644992,1.349971,0.248,4.56738,3.60687,-0.9605100000000002,0.201,-16.63,47.87,14.54383064516129
0051.HK,HARBOUR CENTRE,2022,Real Estate,2.820825088,1.139,-0.28,6.89341,7.13077,0.2373599999999998,0.0,3.44,0.26,
2309.HK,ZO FUTURE GROUP,2022,Communication Services,2.814540288,0.220939,-0.0527,2.325,1.175,-1.15,0.0,-49.46,-0.08,
0035.HK,FE CONSORT INTL,2022,Real Estate,2.8143168,5.895636,0.492,1.92784,1.55199,-0.37585,0.24,-7.05,4.77,3.154451219512195
1271.HK,GRAND MING,2022,Industrials,2.812035584,0.817867,0.0124,7.23161,5.08772,-2.14389,0.3,-25.5,1.07,410.3
0370.HK,CHINA BEST,2022,Consumer Cyclical,2.802610176,0.858457,-0.004047,0.4227,0.39572,-0.02698,0.0,-6.38,2.6,
6689.HK,"6689.HK,0P0001PMNW,0",2022,,2.794561792,16.588600600000003,1.1623337,13.33333,32.0,18.66667,0.0,140.0,20.7,27.53082010785715
1854.HK,CHINA WANTIAN,2022,Consumer Defensive,2.790457088,0.127674,-0.006847,0.29956,0.61814,0.31858,0.0,106.35,-2.79,
1890.HK,CHINA KEPEI,2022,Consumer Defensive,2.779664896,1.5836843000000003,0.38621,2.7386,2.87039,0.13179,0.12,9.19,14.6,7.432200098392067
2149.HK,BATELAB,2022,Technology,2.76,0.3877610000000001,1.74647,,,,0.0,,18.82,
0410.HK,SOHO CHINA,2022,Real Estate,2.75574528,1.952599,0.011,1.71,1.37,-0.3399999999999998,0.0,-19.88,2.28,124.54545454545456
2390.HK,ZHIHU-W,2022,Communication Services,2.751538432,3.965410900000001,-5.7090000000000005,24.5,20.9,-3.6000000000000014,0.0,-14.69,-22.68,
0127.HK,CHINESE EST H,2022,Real Estate,2.746972928,1.43499,0.604,2.82,2.52,-0.2999999999999998,0.0,-10.64,7.34,4.172185430463577
1268.HK,MEIDONG AUTO,2022,Consumer Cyclical,2.746349824,31.520207400000004,0.45023,36.56423,15.50135,-21.06288,0.90345,-55.13,12.58,34.4298469671057
9913.HK,CHI KAN HLDGS,2022,Industrials,2.72,1.574341,0.0388,3.49,2.12,-1.37,0.0,-39.26,14.1,54.63917525773196
0686.HK,BJ ENERGY INTL,2022,Utilities,2.70538496,4.5265,0.132,2.82393,2.28786,-0.53607,0.0,-18.98,6.19,17.332272727272724
0900.HK,AEON CREDIT,2022,Financial Services,2.692665344,1.020671,0.8181,3.85821,4.20521,0.347,0.44,20.4,4.38,5.140215132624373
1931.HK,IVD MEDICAL,2022,Healthcare,2.677619968,3.0236899000000004,0.17171,2.73433,1.67289,-1.06144,0.0801299999999999,-35.89,8.92,9.742531011589307
2111.HK,BEST PACIFIC,2022,Consumer Cyclical,2.672311552,4.49279,0.2877,1.53513,0.96012,-0.5750100000000001,0.1908,-25.03,12.21,3.3372262773722627
2520.HK,SHANXI INSTALL,2022,Industrials,2.66457088,14.129304200000002,0.1244771,,,,0.0,,3.63,
0026.HK,CHINA MOTOR BUS,2022,Real Estate,2.654349568,0.072983,1.6,91.13709,70.86157,-20.27552,2.1,-19.94,0.51,44.28848125
0816.HK,JINMAO SERVICES,2022,Real Estate,2.649273856,2.6796385,0.418,5.02575,3.54402,-1.4817300000000002,0.0,-29.48,17.87,8.478516746411485
0806.HK,VALUE PARTNERS,2022,Financial Services,2.6487296,0.584543,-0.296,2.92734,2.25545,-0.6718899999999999,0.08,-20.22,-10.57,
3813.HK,POU SHENG INT'L,2022,Consumer Cyclical,2.643692032,20.5018231,0.01892,1.02076,0.69049,-0.3302699999999998,0.016,-30.79,16.2,36.49524312896406
1184.HK,S.A.S. DRAGON,2022,Technology,2.641031936,24.968652,0.6397,3.7489,3.07908,-0.6698200000000001,0.4,-7.2,9.6,4.813318743160856
0113.HK,DICKSON CONCEPT,2022,Consumer Cyclical,2.640643584,2.020334,0.51,3.20968,3.43443,0.2247499999999997,0.35,17.91,6.85,6.734176470588235
