Ticker,Name,Year,Sector,Market Cap (B HKD),Revenue (B HKD),EPS (HKD),First_Close,Last_Close,Close_Difference,Dividends,Growth (%),ROA (%),PE_Ratio
2128.HK,CHINA LESSO,2024,Industrials,11.886599168,29.729139000000004,,3.68386,3.48,-0.2038600000000001,0.2,-0.1,8.92,
1381.HK,CANVEST ENV,2024,Industrials,11.8556672,4.198331,,3.85079,4.59,0.7392099999999999,0.032,20.03,10.0,
2276.HK,CONANT OPTICAL,2024,Healthcare,11.854147584,2.2668437,,6.94581,24.75,17.80419,0.352,261.4,26.8,
2533.HK,BLACK SESAME,2024,Technology,11.758350336,0.5216772000000001,,20.45,28.8,8.350000000000001,0.0,40.83,20.95,
3633.HK,ZHONGYU ENERGY,2024,Utilities,11.735283712,13.472199,0.0525,5.7,4.5,-1.2000000000000002,0.0,-21.05,6.22,85.71428571428572
1313.HK,CR BLDG MAT TEC,2024,Basic Materials,11.731339264,25.341567900000005,0.033,1.61091,1.6,-0.0109099999999999,0.026,0.94,5.84,48.484848484848484
1578.HK,BANK OF TIANJIN,2024,Financial Services,11.716161536,17.3758596,0.6930000000000001,1.48653,1.68748,0.2009500000000001,0.132336,22.42,43.13,2.435036075036075
2865.HK,DRINDA,2024,Technology,11.675731968,10.947131168369,,,,,0.0,,1.56,
1558.HK,HEC CJ PHARM,2024,Healthcare,11.650776064,4.096161300000001,0.6050000000000001,9.3,9.58,0.2799999999999993,0.0,3.01,9.47,15.83471074380165
6185.HK,CANSINOBIO,2024,Healthcare,11.635185664,0.9073724,,22.6,31.75,9.15,0.0,40.49,-1.52,
6826.HK,HAOHAI BIOTEC,2024,Healthcare,11.527223296,2.9476337,1.98,36.14673,26.55,-9.596729999999996,1.5369000000000002,-22.3,10.65,13.40909090909091
2507.HK,CIRRUS,2024,Industrials,11.36395776,9.3376374,,27.5,20.4,-7.100000000000001,0.0,-25.82,14.51,
1133.HK,HARBIN ELECTRIC,2024,Industrials,11.337939968,42.127630212030006,,2.00551,2.53,0.5244899999999997,0.0573,29.01,3.66,
1164.HK,CGN MINING,2024,Energy,11.325012992,8.624272,0.045,1.72649,1.66,-0.0664900000000001,0.003,-3.68,11.96,36.888888888888886
0467.HK,UNITEDENERGY GP,2024,Energy,11.295107072,17.522924,,0.75731,0.36,-0.39731,0.04,-47.18,27.46,
2162.HK,KEYMED BIO-B,2024,Healthcare,11.258259456,0.47093640000000003,,46.5,31.1,-15.4,0.0,-33.12,-11.59,
2007.HK,COUNTRY GARDEN,2024,Real Estate,11.195400192,278.0316,-1.309,0.77,0.485,-0.285,0.0,-37.01,-1.82,
1635.HK,DZUG,2024,Utilities,11.149100032,6.969391397122001,,1.1896,2.17,0.9804,0.038428,85.64,5.13,
9993.HK,RADIANCE HLDGS,2024,Real Estate,11.12438272,27.242648400000004,-2.475,3.7,2.92,-0.7800000000000002,0.0,-21.08,-9.53,
0754.HK,HOPSON DEV HOLD,2024,Real Estate,11.112141824,37.834224,,3.96,3.12,-0.8399999999999999,0.0,-21.21,1.73,
3330.HK,LINGBAO GOLD,2024,Basic Materials,11.068027904,13.053290800000003,,1.67061,2.91,1.2393900000000002,0.071406,78.46,21.36,
3877.HK,CSSC SHIPPING,2024,Industrials,10.888927232,4.034369,0.342,1.38884,1.8,0.4111599999999999,0.12,38.24,8.65,5.263157894736842
0290.HK,GOFINTECH QUANT,2024,Financial Services,10.842857472,0.045975,,0.24,0.79,0.55,0.0,229.17,-2.45,
0934.HK,SINOPEC KANTONS,2024,Energy,10.765072384,0.667091,0.4736,3.12718,4.9,1.7728200000000005,0.25,64.69,8.85,10.346283783783784
1907.HK,CHINA RISUN GP,2024,Basic Materials,10.753354752,52.297012900000006,0.0055,3.29604,2.75,-0.5460400000000001,0.0217,-15.91,7.08,500.00000000000006
1333.HK,BRETON,2024,,10.74415104,5.4522182715,-6.204678480000001,,,,0.0,,-17.13,
0570.HK,TRAD CHI MED,2024,Healthcare,10.726254592,18.1606788,0.01177,3.79,2.29,-1.5,0.0,-39.58,4.8,194.5624468988955
2171.HK,CARSGEN-B,2024,Healthcare,10.614600704,0.0433675,-1.584,6.28,9.24,2.96,0.0,47.13,-46.85,
9658.HK,SUPER HI,2024,Consumer Cyclical,10.590587904,6.0708024,0.312,9.65,22.0,12.35,0.0,127.98,17.94,70.51282051282051
1196.HK,REALORD GROUP,2024,Industrials,10.589218816,0.428353,-0.6154,5.61,7.4,1.79,0.0,31.91,-0.86,
1921.HK,DALIPAL HLDG,2024,Energy,10.542129152,3.6214904000000008,,4.13984,8.96,4.82016,0.04,117.4,3.25,
2556.HK,MARKETINGFORCE,2024,Technology,10.417376256,1.7144446000000002,-4.543,51.65,102.6,50.95,0.0,98.64,-27.58,
1788.HK,GUOTAI JUNAN I,2024,Financial Services,10.385640448,4.421609,0.036,0.56977,1.12,0.5502300000000001,0.022,100.43,2.1,31.111111111111118
1428.HK,BRIGHT SMART,2024,Financial Services,10.336557056,,,1.17213,2.28,1.10787,0.33,122.67,,
0999.HK,XIAOCAIYUAN,2024,,10.294549504,44.70071892,4.804800000000001,,,,0.0,,34.68,
0590.HK,LUK FOOK HOLD,2024,Consumer Cyclical,10.227421184,15.325962,3.01,19.06002,14.36,-4.700020000000002,1.19,-18.42,15.65,4.770764119601329
1811.HK,CGN NEW ENERGY,2024,Utilities,9.995512832,15.2204442,0.4508399999999999,1.91084,2.39,0.47916,0.1217,31.44,10.17,5.301215508827967
0041.HK,GREAT EAGLE H,2024,Real Estate,9.97462528,10.878541,-2.32,11.13263,10.76,-0.3726300000000009,0.87,4.47,0.43,
0345.HK,VITASOY INT'L,2024,Consumer Defensive,9.935777792,,,7.31044,10.26,2.94956,0.103,41.76,,
2666.HK,UNI MEDICAL,2024,Financial Services,9.854923776,15.029833500000002,1.1770000000000005,4.07299,4.95,0.8770100000000003,0.35,30.13,4.55,4.205607476635512
2343.HK,PACIFIC BASIN,2024,Industrials,9.81451264,20.1361056,,2.49974,1.61134,-0.8884000000000001,0.057,-33.26,14.81,
1277.HK,KINETIC DEV,2024,Energy,9.778799616,6.2214119000000005,0.27566,0.49856,1.24267,0.7441099999999999,0.16,181.34,25.36,4.507980845969672
0856.HK,VSTECS,2024,Technology,9.700891648,89.085588,0.7567,4.2202,5.2,0.9798,0.257,29.31,4.9,6.871943967226113
9956.HK,ANE,2024,Industrials,9.664055296,12.733549400000001,0.7150000000000001,5.64,7.73,2.0900000000000007,0.0,37.06,34.12,10.81118881118881
0596.HK,INSPUR DIGI ENT,2024,Technology,9.592127488,9.0208855,0.37059,2.10043,3.71,1.6095700000000002,0.03,78.06,7.51,10.011063439380449
0719.HK,SHANDONG XINHUA,2024,Healthcare,9.517011968,9.312940783388001,0.759,5.39236,5.83,0.43764,0.301387,13.71,13.59,7.681159420289855
9699.HK,SF INTRA-CITY,2024,Industrials,9.435111424,17.3206913,0.165,10.28,9.29,-0.9900000000000002,0.0,-9.63,4.89,56.3030303030303
0855.HK,CHINA WATER,2024,Utilities,9.434918912,12.858515,0.94,3.88267,4.96745,1.0847800000000003,0.28,35.15,8.15,5.284521276595745
9997.HK,KANGJI MEDICAL,2024,Healthcare,9.398162432,1.109471,0.54395,5.57226,6.23,0.6577400000000004,1.5386,39.42,26.87,11.453258571559886
2586.HK,DMALL,2024,Technology,9.388253184,2.0449022,,13.8,6.5,-7.300000000000001,0.0,-52.9,-157.64,
1330.HK,DYNAGREEN ENV,2024,Industrials,9.387092992,3.738429499926,0.462,2.2149,3.59,1.3750999999999998,0.165,69.53,8.35,7.77056277056277
0440.HK,DAH SING,2024,Financial Services,9.25169664,7.08943,5.25,14.10705,28.2,14.09295,2.56,118.05,-0.89,5.371428571428571
6699.HK,ANGELALIGN,2024,Healthcare,9.15584512,2.0965386,0.546,55.93139,58.75,2.81861,1.1,7.01,4.26,107.6007326007326
6078.HK,HYGEIA HEALTH,2024,Healthcare,9.153785856,4.890732,1.045,34.3,14.3,-20.0,0.0,-58.31,11.25,13.684210526315791
0045.HK,HK&S HOTELS,2024,Consumer Cyclical,9.134831616,10.29,-0.57,5.80364,6.22,0.41636,0.08,8.55,1.4,
0506.HK,CHINA FOODS,2024,Consumer Defensive,9.090965504,23.640992100000005,,2.87358,2.5,-0.37358,0.159,-7.47,17.05,
2314.HK,LEE & MAN PAPER,2024,Basic Materials,9.062450176,25.995421,0.3056,2.10307,2.3586,0.2555299999999998,0.123,18.0,3.98,7.717931937172775
2066.HK,SHENGJINGBANK,2024,Financial Services,9.060580352,8.2939769,0.077,0.78,1.2,0.4199999999999999,0.0,53.85,8.02,15.584415584415584
2299.HK,BILLION IND,2024,Consumer Cyclical,9.053613056,22.6948458,0.385,4.28,4.45,0.1699999999999999,0.0,3.97,7.06,11.558441558441558
1057.HK,ZHEJIANG SHIBAO,2024,Consumer Cyclical,9.049474048,2.9628157539970004,0.20141,2.09156,2.93,0.8384400000000003,0.0267,41.36,8.4,14.547440544163647
3983.HK,CHINA BLUECHEM,2024,Basic Materials,8.989500416,13.141104900000002,,1.7916,2.13,0.3383999999999998,0.2273,31.58,9.99,
1065.HK,TIANJIN CAPITAL,2024,Industrials,8.989469696,5.310198306380001,0.561,2.5405,3.32,0.7794999999999996,0.18229,37.86,9.56,5.918003565062388
2473.HK,XXF,2024,Financial Services,8.971904,1.6104924000000003,,0.73667,4.47,3.73333,0.0,506.78,11.88,
1860.HK,MOBVISTA,2024,Communication Services,8.957261824,11.7605826,0.08112,2.9,8.37,5.469999999999999,0.0,188.62,11.94,103.18047337278105
1361.HK,361 DEGREES,2024,Consumer Cyclical,8.9323776,11.080861,0.6116000000000001,2.99447,4.17,1.1755299999999995,0.304,49.41,13.56,6.818181818181817
9858.HK,YOURAN DAIRY,2024,Consumer Defensive,8.875424768,22.105776,-0.198,1.44,1.65,0.2099999999999999,0.0,14.58,2.09,
1675.HK,ASIAINFO TECH,2024,Technology,8.85732864,7.310257900000001,0.66,8.13869,6.3,-1.8386900000000008,0.412,-17.53,7.71,9.545454545454545
1478.HK,Q TECH,2024,Technology,8.826312704,17.7664696,0.2596,4.18,6.48,2.3000000000000007,0.0,55.02,8.12,24.961479198767336
1883.HK,CITIC TELECOM,2024,Communication Services,8.808119296,9.573,0.246,2.73059,2.33,-0.4005899999999998,0.253,-5.41,11.78,9.471544715447155
3678.HK,HOLLY FUTURES,2024,Financial Services,8.78073344,3.117325373272,0.03256,1.47473,2.71,1.23527,0.00438,84.06,0.74,83.23095823095824
2410.HK,TYK MEDICINES-B,2024,Healthcare,8.770271232,0.0001177,,13.7,49.15,35.45,0.0,258.76,-41.57,
2192.HK,MEDLIVE,2024,Healthcare,8.691909632,0.6143005,0.47553,7.63205,9.80503,2.172980000000001,0.2695,32.0,7.68,20.619161777385234
3339.HK,LONKING,2024,Industrials,8.688603136,11.2349116,,1.14714,1.51,0.3628599999999999,0.08,38.61,10.58,
2517.HK,GUOQUAN,2024,Consumer Defensive,8.669797376,7.116791000000001,,7.36597,1.95,-5.41597,0.0571,-72.75,9.49,
6681.HK,BRAINAURORA-B,2024,Healthcare,8.585378304,0.1345421,,,,,0.0,,-32.39,
2005.HK,SSY GROUP,2024,Healthcare,8.519171584,5.773251,0.3582,4.68478,3.59,-1.09478,0.18,-19.53,14.79,10.022333891680624
0336.HK,HUABAO INTL,2024,Basic Materials,8.494716416,3.710591500000001,,2.44889,2.11,-0.3388900000000001,0.011,-13.39,-0.36,
1729.HK,TIME INTERCON,2024,Industrials,8.48589312,7.388751,,1.27241,4.14,2.86759,0.017,226.7,14.13,
0297.HK,SINOFERT,2024,Basic Materials,8.429351936,23.3913394,,0.85348,1.22,0.3665199999999999,0.0491,48.7,8.87,
2362.HK,JINCHUAN INTL,2024,Basic Materials,8.404543488,,,0.62848,0.53,-0.09848,0.002,-15.35,,
9878.HK,HUITONGDA NET,2024,Technology,8.265635328,66.0652608,0.539,29.8,18.32,-11.48,0.0,-38.52,3.2,33.98886827458256
1651.HK,TSUGAMI CHINA,2024,Industrials,8.246291968,3.4316414000000006,,8.77222,12.08,3.3077799999999997,0.8500000000000001,47.4,23.09,
9638.HK,FERRETTI,2024,Consumer Cyclical,8.18869504,1.240347,0.26,24.65241,22.65,-2.002410000000001,0.848492,-4.68,11.73,87.11538461538461
3393.HK,WASION HOLDINGS,2024,Industrials,8.157031424,9.5881951,,3.73572,7.19,3.45428,0.28,99.96,11.53,
6657.HK,BAIWANG CO,2024,Technology,8.143947264,0.7251332,,38.9,34.5,-4.399999999999999,0.0,-11.31,-45.28,
2233.HK,WESTCHINACEMENT,2024,Basic Materials,8.139169792,9.1794406,0.1265,0.67482,1.58,0.90518,0.0253,137.89,8.21,12.4901185770751
2431.HK,MINIEYE,2024,Technology,8.131693568,0.7199291,,19.4,19.6,0.2000000000000028,0.0,1.03,-12.43,
2155.HK,MORIMATSU INTL,2024,Industrials,8.109741568,7.643189400000001,0.682,5.17846,4.4,-0.7784599999999999,0.1,-13.1,13.79,6.451612903225806
1117.HK,CH MODERN D,2024,Consumer Defensive,8.073972736,14.579775100000003,-0.19899,0.73478,0.92,0.18522,0.00494,25.88,-1.33,
1681.HK,CONSUN PHARMA,2024,Healthcare,8.06088192,3.2639585000000007,1.2210000000000003,4.37974,8.13,3.750260000000001,0.6,99.33,20.84,6.6584766584766575
1448.HK,FU SHOU YUAN,2024,Consumer Cyclical,8.039552,2.2852324,0.1804,4.74622,3.68579,-1.0604300000000002,0.2825,-16.39,13.45,20.43120842572062
2558.HK,JINSHANG BANK,2024,Financial Services,7.9989504,6.563577900000001,,1.25442,1.44,0.1855799999999998,0.109743,23.54,-11.6,
0775.HK,CKLIFE SCIENCES,2024,Healthcare,7.977188352,5.522674,-0.0132,0.61,0.41,-0.2,0.0,-32.79,4.55,
0553.HK,NANJING PANDA,2024,Technology,7.950354432,2.9104734569460007,-0.22737,2.85,3.43,0.5800000000000001,0.0,20.35,-0.5,
6666.HK,EVERG SERVICES,2024,Real Estate,7.891884544,14.032355700000002,0.099,0.48,0.75,0.27,0.0,56.25,19.76,7.575757575757575
3868.HK,XINYI ENERGY,2024,Utilities,7.874051072,2.854899427809208,0.10505,1.29303,0.79,-0.5030299999999999,0.049,-35.11,11.33,7.520228462636839
3738.HK,VOBILE GROUP,2024,Technology,7.8028672,2.401322,0.0631,2.38,3.74,1.3600000000000003,0.0,57.14,7.11,59.270998415213946
2273.HK,GUSHENGTANG,2024,Healthcare,7.787091968,3.3246147000000006,1.386,49.57497,33.4,-16.174970000000002,0.13,-32.37,16.0,24.0981240981241
1773.HK,TIANLI INT HLDG,2024,Consumer Defensive,7.746467328,3.652987800000001,,3.01776,3.76832,0.7505600000000001,0.0715,27.24,11.83,
1896.HK,MAOYAN ENT,2024,Communication Services,7.713911296,4.4903958,0.176,9.59,7.96,-1.63,0.0,-17.0,3.85,45.22727272727273
0376.HK,YUNFENG FIN,2024,Financial Services,7.705140224,4.87253,,0.93,1.04,0.1099999999999999,0.0,11.83,4.56,
3306.HK,JNBY,2024,Consumer Cyclical,7.667125248,5.7619639,1.837,9.05417,16.98327,7.929100000000002,1.32,102.15,41.95,9.245111594991835
1112.HK,H&H INTL HLDG,2024,Consumer Defensive,7.643442688,14.356878800000002,-0.088,11.39323,8.82356,-2.5696700000000003,0.48,-18.34,7.98,
1983.HK,LUZHOU BANK,2024,Financial Services,7.60969984,5.2975252,,2.34692,1.95,-0.3969199999999999,0.098833,-12.7,13.86,
2562.HK,SYNAGISTICS,2024,Financial Services,7.605482496,0.101861,-0.6208,7.3,27.3,20.0,0.0,273.97,-196.29,
1951.HK,JXR,2024,Healthcare,7.575399424,3.0927556000000003,0.121,3.19357,2.68,-0.5135699999999996,0.0595,-14.22,5.33,22.148760330578515
2157.HK,LEPU BIO-B,2024,Healthcare,7.54379008,0.4045734000000001,-0.264,3.92,2.61,-1.31,0.0,-33.42,-14.58,
2285.HK,CHERVON,2024,Industrials,7.543157248,13.8354294,1.716,22.61931,17.44,-5.179309999999997,0.2764,-21.68,10.02,10.163170163170165
1310.HK,HKBN,2024,Communication Services,7.512913408,10.650922,0.008,3.20879,5.12,1.91121,0.315,69.38,12.1,640.0
0165.HK,CHINA EB LTD,2024,Financial Services,7.431952384,5.475992,-1.133,4.37479,5.3,0.92521,0.15,24.58,-31.49,
1440.HK,STAR SHINE-2500,2024,Basic Materials,7.370999808,0.6429951,,2.29,6.0,3.71,0.0,162.01,0.7,
2142.HK,HBM HOLDINGS-B,2024,Healthcare,7.355279872,0.29718,0.02886,1.92,1.88,-0.04,0.0,-2.08,4.71,65.14206514206514
2186.HK,LUYE PHARMA,2024,Healthcare,7.297639936,6.667585100000001,0.13794,3.73,2.17,-1.56,0.0,-41.82,8.14,15.731477453965491
3613.HK,TONGRENTANGCM,2024,Healthcare,7.215802368,1.611644,0.6,11.8763,8.78,-3.096300000000001,0.33,-23.29,15.89,14.633333333333333
2477.HK,WELLCELL H-NEW,2024,Communication Services,7.169999872,0.3060453,,1.32,3.21,1.89,0.0,143.18,8.75,
0517.HK,COSCO SHIP INTL,2024,Industrials,7.153933824,3.627126,0.4838,2.80653,4.27,1.4634699999999996,0.44,67.82,8.8,8.82596114096734
2465.HK,LOPAL TECH,2024,Energy,7.147967488,8.440356251294,-1.2100000000000002,4.75,4.9,0.1500000000000003,0.0,3.16,1.16,
2522.HK,RIMAG GROUP,2024,Healthcare,7.08696064,0.8366501000000002,-0.1452,15.0,70.8,55.8,0.0,372.0,8.23,
0819.HK,TIANNENG POWER,2024,Consumer Cyclical,7.038249472,84.3356943,1.1110000000000002,6.06074,8.19,2.1292599999999995,0.43,42.23,7.07,7.37173717371737
3316.HK,BINJIANG SER,2024,Real Estate,7.020738048,3.954185400000001,,14.85667,20.05,5.193330000000001,1.808,47.13,20.78,
1475.HK,NISSIN FOODS,2024,Consumer Defensive,6.991717376,3.811864,,6.02081,5.82,-0.2008099999999997,0.1582,-0.71,7.25,
1349.HK,FUDANZHANGJIANG,2024,Healthcare,6.95570176,0.7803454626,0.044,2.35595,2.46,0.1040499999999999,0.0974,8.55,3.41,55.909090909090914
0839.HK,CHINA EDU GROUP,2024,Consumer Defensive,6.916765696,7.236900000000001,,4.29728,3.25893,-1.03835,0.3549,-15.9,5.22,
1691.HK,JS GLOBAL LIFE,2024,Consumer Cyclical,6.914394112,12.429963,0.0156,1.56,1.39,-0.1700000000000001,0.0,-10.9,1.81,89.1025641025641
1523.HK,PLOVER BAY TECH,2024,Technology,6.910982144,0.9109698,,1.93644,4.3364,2.39996,0.1225,130.26,44.38,
1302.HK,LIFETECH SCI,2024,Healthcare,6.9074816,1.4340689,,2.27,1.39,-0.8800000000000001,0.0,-38.77,6.48,
0604.HK,SHENZHEN INVEST,2024,Real Estate,6.852068352,15.567468,-0.2048,1.06679,0.87,-0.1967899999999999,0.07,-11.89,0.57,
2038.HK,FIH,2024,Technology,6.77633536,44.4830022,,0.59,0.91,0.32,0.0,54.24,5.22,
2013.HK,WEIMOB INC,2024,Technology,6.761714176,1.4731805,,2.76,3.29,0.5300000000000002,0.0,19.2,-21.97,
2291.HK,SCIENTECH,2024,Healthcare,6.761625088,0.518807968624,,26.17709,17.42,-8.757089999999998,0.625942,-31.06,15.21,
0071.HK,MIRAMAR HOTEL,2024,Real Estate,6.7437696,2.858424,,10.04188,9.11,-0.9318800000000014,0.53,-4.0,4.46,
1610.HK,COFCO JOYCOME,2024,Consumer Defensive,6.735540224,17.9588211,,1.85,1.39,-0.4600000000000002,0.0,-24.86,8.13,
0863.HK,OSL GROUP,2024,Technology,6.720845312,0.374747,,13.02,7.99,-5.029999999999999,0.0,-38.63,4.44,
0751.HK,SKYWORTH GROUP,2024,Technology,6.67666176,71.5143,0.27049,2.94932,3.15,0.2006799999999997,0.05,8.5,4.48,11.64553218233576
1855.HK,ZONQING LTD,2024,Industrials,6.608250368,1.9174012,0.055,7.72919,6.86,-0.8691899999999997,0.026,-10.91,3.03,124.72727272727273
2225.HK,JINHAI MED TECH,2024,Industrials,6.565899776,0.050241,,0.5925,1.9,1.3075,0.0,220.68,-21.12,
9676.HK,SHIYUE DAOTIAN,2024,Consumer Defensive,6.55844096,6.319846500000001,0.209,26.50639,6.49,-20.01639,0.034,-75.39,8.6,31.05263157894737
1666.HK,TONG REN TANG,2024,Healthcare,6.54478592,7.985608400000001,0.451,6.28952,5.19,-1.09952,0.197762,-14.34,10.81,11.507760532150776
1280.HK,QIDIAN GUOFENG,2024,Consumer Cyclical,6.487174656,0.48619340000000005,,2.11,2.51,0.3999999999999999,0.0,18.96,-408.06,
2598.HK,LIANLIAN,2024,Technology,6.473100288,1.4464549,,9.42221,9.46,0.0377900000000011,0.01940539,0.61,-3.91,
0028.HK,TIAN AN,2024,Real Estate,6.465368576,3.012234,-0.14,3.25186,4.29977,1.0479099999999997,0.2,38.38,0.52,
9966.HK,ALPHAMAB-B,2024,Healthcare,6.44521216,0.7040913,0.187,6.44,3.5,-2.9400000000000004,0.0,-45.65,12.43,18.71657754010695
1799.HK,XINTE ENERGY,2024,Technology,6.4064,23.334277951369003,,10.66,7.48,-3.18,0.0,-29.83,-0.53,
6606.HK,"6606.HK,0P0001LNWQ,0",2024,,6.345395712,,,22.65,14.14,-8.509999999999998,0.0,-37.57,,
1108.HK,TRIUMPH NEW EN,2024,Basic Materials,6.345222144,5.0538920340810005,-1.034,4.09,3.83,-0.2599999999999998,0.0,-6.36,-2.72,
0187.HK,JINGCHENG MAC,2024,Industrials,6.328631808,1.813746271238,0.011,2.77,3.04,0.27,0.0,9.75,5.03,276.3636363636364
2190.HK,ZYLOXTB,2024,Healthcare,6.254301184,0.8607236000000001,0.34111,12.1,11.5,-0.5999999999999996,0.0,-4.96,4.47,33.713464864706395
1789.HK,AK MEDICAL,2024,Healthcare,6.251279872,1.4810147000000002,0.275,6.15738,4.87,-1.2873799999999995,0.045,-20.18,13.76,17.709090909090907
0460.HK,SIHUAN PHARM,2024,Healthcare,6.173099008,2.0912199,,0.61642,0.66,0.04358,0.021,10.48,1.1,
2158.HK,YIDU TECH,2024,Healthcare,6.096812544,0.8877836000000001,-0.209,4.81,4.78,-0.0299999999999993,0.0,-0.62,-3.89,
0081.HK,CH OVS G OCEANS,2024,Real Estate,6.08652288,50.48477720000001,,2.32056,1.78,-0.5405599999999999,0.14,-17.26,1.99,
0086.HK,SUN HUNG KAI CO,2024,Financial Services,5.985929728,2.3172,0.193,2.1512,2.58353,0.4323300000000003,0.26,32.18,7.24,13.386165803108808
2172.HK,MICROPORT NEURO,2024,Healthcare,5.968768512,0.8379382000000001,0.484,11.52227,8.61,-2.912270000000001,0.19,-23.63,19.6,17.789256198347108
1052.HK,YUEXIUTRANSPORT,2024,Industrials,5.906254336,4.2538309000000005,0.4317500000000001,4.18648,3.86,-0.3264800000000005,0.27,-1.35,9.72,8.940359004053269
0975.HK,MONGOL MINING,2024,Basic Materials,5.901113856,8.1108456,1.72536,8.4,7.14,-1.260000000000001,0.0,-15.0,23.22,4.138266796494644
2255.HK,HAICHANG HLDG,2024,Consumer Cyclical,5.842080256,2.0001938,,0.9,0.56,-0.3399999999999999,0.0,-37.78,-0.66,
0200.HK,MELCO INT'L DEV,2024,Consumer Cyclical,5.8118016,36.172972,,5.58,4.48,-1.0999999999999996,0.0,-19.71,8.15,
2105.HK,LAEKNA-B,2024,Healthcare,5.773541888,,-0.781,16.92,9.35,-7.570000000000002,0.0,-44.74,-28.19,
1905.HK,HAITONG UT,2024,Financial Services,5.764709888,6.373596900000001,0.187,0.6836,0.9,0.2164,0.093504,45.33,-2.63,4.81283422459893
2169.HK,CANGGANGRAILWAY,2024,Industrials,5.72,0.2848274,0.01617,2.13496,1.93,-0.20496,0.006576,-9.29,11.36,119.35683364254793
2490.HK,LC LOGISTICS,2024,Industrials,5.713928704,2.1410323,,5.25971,26.25,20.99029,0.1627,402.17,28.32,
0173.HK,K. WAH INT'L,2024,Real Estate,5.706441216,7.187433,0.1063,1.80116,1.79,-0.01116,0.13,6.6,1.78,16.839134524929445
0308.HK,CHINA TRAVEL HK,2024,Consumer Cyclical,5.702728704,4.627425,0.0191,1.30918,1.0,-0.30918,0.025,-21.71,3.89,52.35602094240838
0737.HK,BAY AREA DEV,2024,Industrials,5.701126656,0.9674379,0.16456,1.234,1.81,0.5760000000000001,0.212466,63.9,10.06,10.999027710257657
0258.HK,TOMSON GROUP,2024,Real Estate,5.675968,0.393727,,1.44416,2.81684,1.37268,0.1,101.97,1.9,
1858.HK,CHUNLI MEDICAL,2024,Healthcare,5.6759296,0.8864427244090002,,11.19802,8.54,-2.6580200000000005,0.488425,-19.37,5.37,
6086.HK,FANGZHOU JIANKE,2024,Healthcare,5.642536448,2.9781048000000006,-0.968,4.53,6.59,2.06,0.0,45.47,-137.23,
0340.HK,TONGGUAN GOLD,2024,Basic Materials,5.629042688,1.604821,0.0519,0.44,0.49,0.0499999999999999,0.0,11.36,9.83,9.441233140655106
1866.HK,CHINA XLX FERT,2024,Basic Materials,5.607758336,25.441121200000005,1.32055,3.24457,4.09,0.8454299999999999,0.264,34.19,15.35,3.0971943508386657
0119.HK,POLY PROPERTY,2024,Real Estate,5.578923008,44.2293302,0.05269,1.45364,1.55,0.09636,0.083,12.34,2.22,29.417346745112926
3990.HK,MIDEA REAL EST,2024,Real Estate,5.540682752,4.098380000000001,-1.584,4.80237,3.0,-1.80237,0.36,-30.03,10.57,
1516.HK,SUNAC SERVICES,2024,Real Estate,5.471743488,7.666451100000001,,1.67759,1.65,-0.02759,0.157,7.71,-4.26,
0990.HK,THEME INT'L,2024,Basic Materials,5.455876096,40.913965,0.022,0.46426,0.395,-0.0692599999999999,0.02,-10.61,2.58,17.954545454545457
0272.HK,SHUI ON LAND,2024,Real Estate,5.446493696,8.9903,,0.66577,0.67,0.00423,0.058,9.35,6.08,
2256.HK,ABBISKO-B,2024,Healthcare,5.4380288,0.5543912,0.044,3.61,4.61,1.0000000000000004,0.0,27.7,5.39,104.77272727272728
0588.HK,BEIJING N STAR,2024,Real Estate,5.434459648,7.867647955200001,-0.924,0.70043,0.77,0.06957,0.02202,13.08,-4.35,
1458.HK,ZHOU HEI YA,2024,Consumer Defensive,5.413499392,2.6961363,0.044,2.03194,1.75,-0.2819400000000001,0.05,-11.41,11.59,39.77272727272727
2877.HK,SHINEWAY PHARM,2024,Healthcare,5.401110016,4.155847300000001,1.2210000000000003,6.58561,9.17574,2.59013,0.581,48.15,13.37,7.514938574938572
0909.HK,MING YUAN CLOUD,2024,Technology,5.330505216,1.5782998000000001,-0.11,2.6442,2.64,-0.0041999999999999,0.1,3.62,-2.23,
9890.HK,ZX INC,2024,Communication Services,5.31767808,6.138123200000001,,47.65,7.26,-40.39,0.0,-84.76,3.41,
9879.HK,MIGAO GROUP,2024,Basic Materials,5.3172992,4.147597300000001,,4.05487,6.65,2.59513,0.067,65.65,8.87,
0373.HK,ALLIED GROUP,2024,Financial Services,5.30565632,6.465,-0.22,1.62,1.45,-0.1700000000000001,0.0,-10.49,22.55,
9885.HK,YSB,2024,Healthcare,5.300645888,19.6939688,,8.32,5.67,-2.6500000000000004,0.0,-31.85,2.61,
3709.HK,EEKA FASHION,2024,Consumer Cyclical,5.2962048,7.247389600000001,0.7513000000000001,13.14328,8.65,-4.49328,0.7,-28.86,26.78,11.513376813523225
0826.HK,TIANGONG INT'L,2024,Basic Materials,5.28649984,5.3152396,0.1441,1.99185,1.9,-0.0918499999999999,0.0661,-1.29,8.12,13.185287994448299
1672.HK,ASCLETIS-B,2024,Healthcare,5.274171392,0.0014113,-0.33055,1.3,3.02,1.72,0.0,132.31,-14.51,
9979.HK,GREENTOWN MGMT,2024,Real Estate,5.251622912,3.785357400000001,0.451,4.99907,3.3,-1.69907,0.439307,-25.2,18.27,7.317073170731707
